Datum,Typ,Zone,Standort,Kurzbezeichnung,Parameter,Parametergruppe,Einheit,Bestimmungsgrenze_Nachweisgrenze,Messwert,Höchstwert,CleanedName,lat,lon
2023-04-04,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,88600.0,,Reservoir Frauental,,
2023-04-04,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Temperatur,Allgemeine Parameter,°C,,7.4,,Reservoir Frauental,,
2023-04-04,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.7,,Reservoir Frauental,,
2023-04-04,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,78944.0,,Reservoir Frauental,,
2023-04-04,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Temperatur,Allgemeine Parameter,°C,,7.1,,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-04,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.8,,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-04,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,82700.0,,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-04,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Temperatur,Allgemeine Parameter,°C,,7.1,,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-04,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.3,,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-04,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,75500.0,,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-11,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Temperatur,Allgemeine Parameter,°C,,8.3,,Reservoir Höngg,,
2023-04-11,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,6.0,300.0,Reservoir Höngg,,
2023-04-11,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Höngg,,
2023-04-11,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Temperatur,Allgemeine Parameter,°C,,8.3,,Reservoir Höngg,,
2023-04-11,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,7.0,300.0,Reservoir Höngg,,
2023-04-11,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Höngg,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Temperatur,Allgemeine Parameter,°C,,7.5,,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,17.0,300.0,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Temperatur,Allgemeine Parameter,°C,,7.5,,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,9.0,300.0,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Temperatur,Allgemeine Parameter,°C,,7.7,,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,29.0,300.0,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-04-18,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Temperatur,Allgemeine Parameter,°C,,7.3,,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-18,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,12.0,300.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-18,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-18,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Temperatur,Allgemeine Parameter,°C,,7.3,,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-18,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,14.0,300.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-18,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-04-25,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Temperatur,Allgemeine Parameter,°C,,8.4,,Reservoir Höngg,,
2023-04-25,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.9,,Reservoir Höngg,,
2023-04-25,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,110072.0,,Reservoir Höngg,,
2023-04-25,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Temperatur,Allgemeine Parameter,°C,,8.4,,Reservoir Höngg,,
2023-04-25,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.7,,Reservoir Höngg,,
2023-04-25,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,106389.0,,Reservoir Höngg,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Temperatur,Allgemeine Parameter,°C,,7.5,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,4.3,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,82472.0,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Temperatur,Allgemeine Parameter,°C,,7.5,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,4.3,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,89550.0,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Temperatur,Allgemeine Parameter,°C,,7.7,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.9,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,82311.0,,Reservoir Frauental,,
2023-05-02,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Temperatur,Allgemeine Parameter,°C,,7.5,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-02,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.9,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-02,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,84133.0,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-02,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Temperatur,Allgemeine Parameter,°C,,7.5,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-02,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.3,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-02,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,77872.0,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-09,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Temperatur,Allgemeine Parameter,°C,,8.5,,Reservoir Höngg,,
2023-05-09,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,3.0,300.0,Reservoir Höngg,,
2023-05-09,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Höngg,,
2023-05-09,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Temperatur,Allgemeine Parameter,°C,,8.6,,Reservoir Höngg,,
2023-05-09,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,10.0,300.0,Reservoir Höngg,,
2023-05-09,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Höngg,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Temperatur,Allgemeine Parameter,°C,,8.2,,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,4.0,300.0,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Temperatur,Allgemeine Parameter,°C,,8.1,,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,300.0,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Temperatur,Allgemeine Parameter,°C,,8.8,,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,9.0,300.0,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-05-16,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Temperatur,Allgemeine Parameter,°C,,7.9,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-16,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,8.0,300.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-16,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-16,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Temperatur,Allgemeine Parameter,°C,,8.1,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-16,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,3.0,300.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-16,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-23,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Temperatur,Allgemeine Parameter,°C,,9.0,,Reservoir Höngg,,
2023-05-23,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,,,Reservoir Höngg,,
2023-05-23,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,81778.0,,Reservoir Höngg,,
2023-05-23,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Temperatur,Allgemeine Parameter,°C,,9.5,,Reservoir Höngg,,
2023-05-23,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.9,,Reservoir Höngg,,
2023-05-23,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,88972.0,,Reservoir Höngg,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Temperatur,Allgemeine Parameter,°C,,8.4,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.9,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,78933.0,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Temperatur,Allgemeine Parameter,°C,,8.4,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.2,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,80550.0,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Temperatur,Allgemeine Parameter,°C,,8.4,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.7,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,82611.0,,Reservoir Frauental,,
2023-05-30,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Temperatur,Allgemeine Parameter,°C,,8.1,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-30,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.3,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-30,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,78944.0,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-30,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Temperatur,Allgemeine Parameter,°C,,8.3,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-30,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.1,,Reservoir Lyren,47.37964805,8.472921427503902
2023-05-30,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,61239.0,,Reservoir Lyren,47.37964805,8.472921427503902
2023-06-06,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Temperatur,Allgemeine Parameter,°C,,9.5,,Reservoir Höngg,,
2023-06-06,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,21.0,300.0,Reservoir Höngg,,
2023-06-06,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Höngg,,
2023-06-06,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Temperatur,Allgemeine Parameter,°C,,9.7,,Reservoir Höngg,,
2023-06-06,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,8.0,300.0,Reservoir Höngg,,
2023-06-06,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Höngg,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Temperatur,Allgemeine Parameter,°C,,8.9,,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,5.0,300.0,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Temperatur,Allgemeine Parameter,°C,,8.6,,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,300.0,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Temperatur,Allgemeine Parameter,°C,,9.5,,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,6.0,300.0,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Frauental,,
2023-06-13,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Temperatur,Allgemeine Parameter,°C,,8.3,,Reservoir Lyren,47.37964805,8.472921427503902
2023-06-13,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,300.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-06-13,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-06-13,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Temperatur,Allgemeine Parameter,°C,,8.5,,Reservoir Lyren,47.37964805,8.472921427503902
2023-06-13,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,4.0,300.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-06-13,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 2",R3222/15,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Reservoir Lyren,47.37964805,8.472921427503902
2023-06-20,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Temperatur,Allgemeine Parameter,°C,,10.1,,Reservoir Höngg,,
2023-06-20,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,4.4,,Reservoir Höngg,,
2023-06-20,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 1",R3721/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,96067.0,,Reservoir Höngg,,
2023-06-20,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Temperatur,Allgemeine Parameter,°C,,10.1,,Reservoir Höngg,,
2023-06-20,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,4.4,,Reservoir Höngg,,
2023-06-20,Reservoire,Limmatzone,"Reservoir Höngg, Auslauf Kammer 2",R3722/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,92889.0,,Reservoir Höngg,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Temperatur,Allgemeine Parameter,°C,,8.2,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.7,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 2",R2522/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,65133.0,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Temperatur,Allgemeine Parameter,°C,,8.3,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.6,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 3",R2523/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,88094.0,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Temperatur,Allgemeine Parameter,°C,,8.9,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.1,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Frauental, Auslauf Kammer 4",R2524/15,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,71183.0,,Reservoir Frauental,,
2023-06-27,Reservoire,Limmatzone,"Reservoir Lyren, Auslauf Kammer 1",R3221/15,Temperatur,Allgemeine Parameter,°C,,8.1,,Reservoir Lyren,47.37964805,8.472921427503902
